"Comune";"Provincia";"Regione";"Nome";"Anno inserimento";"Data e ora inserimento";"Identificatore in OpenStreetMap";"Longitudine";"Latitudine";
"ALTRO";"ALTRO";"ALTRO";"";"2015";"2015-01-25T22:04:23Z";"3050568434";"9.0326809";"45.8328510999999";
"ALTRO";"ALTRO";"ALTRO";"";"2015";"2015-01-25T22:04:24Z";"3050580600";"9.03019469999999";"45.8339229999999";
"ALTRO";"ALTRO";"ALTRO";"";"2015";"2015-11-04T23:26:55Z";"3050568438";"9.03228949999999";"45.8328325";
"ALTRO";"ALTRO";"ALTRO";"Dubini";"2015";"2015-01-25T14:18:32Z";"3050568447";"9.0324022";"45.8327926999999";
"Alpignano";"TORINO";"Piemonte";"";"2014";"2014-08-29T12:26:21Z";"3048873354";"7.5176894";"45.107959";
"Alpignano";"TORINO";"Piemonte";"";"2014";"2014-10-02T13:34:35Z";"3107110588";"7.5254873";"45.1004380999999";
"Alpignano";"TORINO";"Piemonte";"";"2014";"2014-10-06T11:31:39Z";"3114652508";"7.5338023";"45.10183";
"Avigliana";"TORINO";"Piemonte";"";"2015";"2015-02-25T10:26:14Z";"3371509968";"7.4018014";"45.0795764";
"Avigliana";"TORINO";"Piemonte";"";"2015";"2015-02-25T10:26:15Z";"3371509974";"7.3961464";"45.0769294999999";
"Bardonecchia";"TORINO";"Piemonte";"";"2015";"2015-08-25T18:02:12Z";"3700735133";"6.7031563";"45.078772";
"Buttigliera Alta";"TORINO";"Piemonte";"";"2015";"2015-02-25T10:26:15Z";"3371509985";"7.4284711";"45.0833857";
"Cavour";"TORINO";"Piemonte";"";"2015";"2015-11-16T10:22:59Z";"3838687089";"7.3743765";"44.7844586";
"Cesana Torinese";"TORINO";"Piemonte";"";"2015";"2015-01-07T10:48:38Z";"3274285889";"6.7916191";"44.9522282";
"Chiusa di San Michele";"TORINO";"Piemonte";"";"2015";"2015-10-03T08:27:49Z";"3769182598";"7.3262009";"45.1025595999999";
"Chivasso";"TORINO";"Piemonte";"";"2015";"2015-03-27T10:00:23Z";"3421267334";"7.8895341";"45.19333";
"Chivasso";"TORINO";"Piemonte";"Tabaccheria Cerato";"2013";"2013-12-09T14:53:44Z";"2573104025";"7.9328456";"45.1984832999999";
"Coazze";"TORINO";"Piemonte";"Abbigliamento Tabacchi";"2016";"2016-02-14T00:50:21Z";"4004982350";"7.2953844";"45.0518544999999";
"Coazze";"TORINO";"Piemonte";"Tabacchi 24h";"2016";"2016-02-12T12:30:38Z";"4001704087";"7.3031643";"45.0519358999999";
"Collegno";"TORINO";"Piemonte";"";"2013";"2013-04-15T18:00:16Z";"2268495342";"7.5586206";"45.0722337999999";
"Condove";"TORINO";"Piemonte";"";"2015";"2015-06-12T20:28:57Z";"3590664394";"7.3098218";"45.1151113";
"Feletto";"TORINO";"Piemonte";"";"2012";"2012-11-29T06:56:33Z";"2039524689";"7.7463912";"45.304929";
"Ivrea";"TORINO";"Piemonte";"";"2012";"2012-10-12T08:31:23Z";"1892958982";"7.8777235";"45.4701749";
"Ivrea";"TORINO";"Piemonte";"";"2014";"2014-01-26T10:46:31Z";"2638040703";"7.8711228";"45.4641817999999";
"Ivrea";"TORINO";"Piemonte";"";"2014";"2014-09-05T12:41:20Z";"3057457110";"7.8698888";"45.4575621999999";
"Ivrea";"TORINO";"Piemonte";"";"2015";"2015-04-04T15:05:00Z";"2630659027";"7.8787702";"45.4519896999999";
"Ivrea";"TORINO";"Piemonte";"Giordano";"2012";"2012-10-12T08:31:22Z";"1892958205";"7.880352";"45.4676539";
"Luserna San Giovanni";"TORINO";"Piemonte";"Tabaccheria Donalisio Andrea";"2015";"2015-04-04T15:05:00Z";"2116443876";"7.2463167";"44.8139593";
"Novalesa";"TORINO";"Piemonte";"";"2014";"2014-09-26T20:09:14Z";"3097721433";"7.0147915";"45.1911638999999";
"Perosa Canavese";"TORINO";"Piemonte";"";"2015";"2015-04-04T15:04:59Z";"2897288932";"7.8300748";"45.3987178";
"Perrero";"TORINO";"Piemonte";"";"2015";"2015-06-07T19:07:36Z";"3579021253";"7.1136489";"44.9384556999999";
"Pianezza";"TORINO";"Piemonte";"";"2014";"2014-08-29T12:40:23Z";"3048893615";"7.5474477";"45.1001930999999";
"Pianezza";"TORINO";"Piemonte";"";"2014";"2014-09-22T15:47:23Z";"3090861999";"7.5482235";"45.102907";
"Pianezza";"TORINO";"Piemonte";"";"2014";"2014-09-23T09:18:19Z";"3092115534";"7.5479233";"45.098668";
"Rivalta di Torino";"TORINO";"Piemonte";"Prabernasca Cafè";"2013";"2013-02-21T20:07:57Z";"2165874781";"7.5022615";"45.0137806999999";
"Rivarolo Canavese";"TORINO";"Piemonte";"";"2012";"2012-10-25T20:58:34Z";"1983554052";"7.7249058";"45.3326917999999";
"Rivarolo Canavese";"TORINO";"Piemonte";"";"2012";"2012-10-28T21:37:17Z";"1981881837";"7.7228208";"45.3322883";
"Rivarolo Canavese";"TORINO";"Piemonte";"";"2012";"2012-10-28T22:08:38Z";"1987726101";"7.717008";"45.3313162";
"Rivarolo Canavese";"TORINO";"Piemonte";"";"2013";"2013-09-24T21:15:14Z";"1981324548";"7.7235112";"45.3313982";
"Rivoli";"TORINO";"Piemonte";"";"2014";"2014-11-07T10:52:54Z";"3172044659";"7.5443313";"45.0716182";
"Rivoli";"TORINO";"Piemonte";"";"2015";"2015-12-18T11:00:24Z";"3898032918";"7.5165764";"45.0712315999999";
"Romano Canavese";"TORINO";"Piemonte";"";"2014";"2014-06-16T19:27:54Z";"2919191513";"7.8694002";"45.3861277999999";
"Ronco Canavese";"TORINO";"Piemonte";"Lo Ni del Loc";"2015";"2015-11-18T16:16:37Z";"3842790751";"7.546392";"45.4987721999999";
"Rosta";"TORINO";"Piemonte";"";"2015";"2015-10-19T08:00:43Z";"3792347810";"7.4619009";"45.0781029999999";
"San Giorgio Canavese";"TORINO";"Piemonte";"";"2015";"2015-04-04T15:05:01Z";"2942680036";"7.7951528";"45.3355584999999";
"San Giorgio Canavese";"TORINO";"Piemonte";"Tabaccheria Favre Silvana";"2015";"2015-04-04T15:05:00Z";"2942678078";"7.7955046";"45.3344072";
"San Mauro Torinese";"TORINO";"Piemonte";"";"2014";"2014-10-02T21:29:53Z";"3108150715";"7.7509419";"45.1074622";
"Sant'Ambrogio di Torino";"TORINO";"Piemonte";"";"2015";"2015-10-19T08:00:43Z";"3792347820";"7.3669659";"45.0971492999999";
"Susa";"TORINO";"Piemonte";"";"2014";"2014-06-03T21:48:24Z";"2898172632";"7.0477646";"45.1359777999999";
"Susa";"TORINO";"Piemonte";"";"2014";"2014-06-14T19:59:09Z";"2898077195";"7.0462809";"45.1355548";
"Susa";"TORINO";"Piemonte";"Tabaccheria del Ponte";"2016";"2016-02-22T08:54:39Z";"2898240783";"7.048101";"45.1370612999999";
"Susa";"TORINO";"Piemonte";"Tabaccheria Rigoni";"2014";"2014-06-06T22:40:42Z";"2791049623";"7.0497564";"45.1383478999999";
"Torino";"TORINO";"Piemonte";"";"2011";"2011-11-04T12:25:13Z";"1432245706";"7.6348557";"45.0723431999999";
"Torino";"TORINO";"Piemonte";"";"2012";"2012-11-17T12:55:10Z";"2018055303";"7.6903163";"45.0655726999999";
"Torino";"TORINO";"Piemonte";"";"2012";"2012-11-17T12:55:10Z";"2018055305";"7.6914764";"45.0670568999999";
"Torino";"TORINO";"Piemonte";"";"2012";"2012-11-17T14:14:43Z";"2018175902";"7.6840422";"45.0722610999999";
"Torino";"TORINO";"Piemonte";"";"2012";"2012-11-17T21:16:08Z";"2018737385";"7.6827585";"45.0573048999999";
"Torino";"TORINO";"Piemonte";"";"2012";"2012-11-24T18:00:16Z";"2018175900";"7.6824581";"45.0701449999999";
"Torino";"TORINO";"Piemonte";"";"2014";"2014-10-24T09:01:44Z";"3147059885";"7.644659";"45.0434259999999";
"Torino";"TORINO";"Piemonte";"";"2014";"2014-10-24T10:03:56Z";"3147129931";"7.6603448";"45.0561203";
"Torino";"TORINO";"Piemonte";"";"2014";"2014-10-24T12:25:08Z";"3147059918";"7.6415641";"45.0436738";
"Torino";"TORINO";"Piemonte";"";"2014";"2014-10-24T19:12:56Z";"3147953819";"7.645307";"45.0460964";
"Torino";"TORINO";"Piemonte";"";"2014";"2014-10-24T19:12:56Z";"3147953828";"7.6461385";"45.0396677";
"Torino";"TORINO";"Piemonte";"";"2014";"2014-10-26T16:10:39Z";"3147953775";"7.6417204";"45.0375008999999";
"Torino";"TORINO";"Piemonte";"";"2014";"2014-11-14T10:32:00Z";"3186272564";"7.641254";"45.0467228999999";
"Torino";"TORINO";"Piemonte";"";"2014";"2014-11-25T18:41:48Z";"3205040116";"7.6364499";"45.0678731";
"Torino";"TORINO";"Piemonte";"";"2015";"2015-03-02T19:13:23Z";"3380015165";"7.6613101";"45.0457576";
"Torino";"TORINO";"Piemonte";"";"2016";"2016-01-18T16:41:20Z";"3953820521";"7.6425889";"45.0808287999999";
"Torino";"TORINO";"Piemonte";"Bollito Pipe";"2014";"2014-09-11T17:47:17Z";"2641547700";"7.6647786";"45.0658206";
"Torino";"TORINO";"Piemonte";"Tabaccheria 58";"2015";"2015-02-18T10:39:46Z";"3069972988";"7.6870694";"45.0758287";
"Torino";"TORINO";"Piemonte";"Tabaccheria Aratti Maurizio";"2015";"2015-03-04T21:22:04Z";"3383569922";"7.6482309";"45.0184527999999";
"Torino";"TORINO";"Piemonte";"Tabaccheria Boldrini Giuliana";"2016";"2016-02-20T14:15:48Z";"3918256759";"7.6447603";"45.0812658999999";
"Torino";"TORINO";"Piemonte";"Tabacchi & Affini";"2012";"2012-11-17T12:36:53Z";"2018038369";"7.6819531";"45.0557944999999";
"Venaria Reale";"TORINO";"Piemonte";"";"2013";"2013-11-09T11:00:59Z";"1757762377";"7.6314757";"45.1335217999999";
"Villar Pellice";"TORINO";"Piemonte";"";"2015";"2015-02-24T17:08:40Z";"3370516209";"7.1552144";"44.8078292";
"Alagna Valsesia";"VERCELLI";"Piemonte";"";"2014";"2014-08-24T01:47:30Z";"3038295787";"7.9366532";"45.8544719";
"Casanova Elvo";"VERCELLI";"Piemonte";"";"2013";"2013-02-12T14:58:29Z";"2151929466";"8.29346179999999";"45.3994367";
"Formigliana";"VERCELLI";"Piemonte";"";"2014";"2014-03-21T11:35:14Z";"2730915894";"8.2913427";"45.4276401999999";
"Quinto Vercellese";"VERCELLI";"Piemonte";"";"2013";"2013-03-28T10:36:33Z";"2231552606";"8.3621816";"45.3802961999999";
"San Germano Vercellese";"VERCELLI";"Piemonte";"Tabaccheria di Mattu Valeria";"2013";"2013-08-23T18:32:00Z";"2425620834";"8.2465807";"45.3499821999999";
"San Germano Vercellese";"VERCELLI";"Piemonte";"Tabaccheria Trada";"2013";"2013-08-23T18:32:00Z";"2425620862";"8.2487665";"45.3506422";
"Santhia'";"VERCELLI";"Piemonte";"";"2013";"2013-05-28T09:08:24Z";"1885029611";"8.1770735";"45.3655479999999";
"Santhia'";"VERCELLI";"Piemonte";"";"2014";"2014-11-15T17:46:32Z";"2412005742";"8.16893";"45.3673799999999";
"Santhia'";"VERCELLI";"Piemonte";"Tabaccheria Angela Cuttaia";"2014";"2014-11-15T17:46:39Z";"1885029622";"8.1727905";"45.3665738999999";
"Santhia'";"VERCELLI";"Piemonte";"Tabaccheria Arpalice Dal Santo";"2014";"2014-11-15T17:46:39Z";"2414332389";"8.1652404";"45.3682541";
"Vercelli";"VERCELLI";"Piemonte";"";"2011";"2011-10-18T14:37:48Z";"1472092663";"8.4238622";"45.3258968999999";
"Vercelli";"VERCELLI";"Piemonte";"";"2012";"2012-10-11T10:19:34Z";"1958213781";"8.42098449999999";"45.3192109";
"Vercelli";"VERCELLI";"Piemonte";"";"2013";"2013-06-20T08:35:53Z";"2353149229";"8.445334";"45.3048294999999";
"Vercelli";"VERCELLI";"Piemonte";"";"2013";"2013-06-21T10:09:27Z";"2354583560";"8.4300143";"45.3181809";
"Vercelli";"VERCELLI";"Piemonte";"";"2013";"2013-07-22T09:17:23Z";"2392567893";"8.41556669999999";"45.3185827";
"Vercelli";"VERCELLI";"Piemonte";"";"2013";"2013-07-29T10:39:06Z";"2400280497";"8.3924789";"45.3200817";
"Vercelli";"VERCELLI";"Piemonte";"";"2013";"2013-09-18T11:35:31Z";"2462749427";"8.4208265";"45.3335009999999";
"Vercelli";"VERCELLI";"Piemonte";"";"2013";"2013-12-01T12:07:32Z";"2559693837";"8.4324895";"45.3290227999999";
"Vercelli";"VERCELLI";"Piemonte";"";"2014";"2014-06-13T10:49:44Z";"2914228584";"8.4247542";"45.3166933999999";
"Vercelli";"VERCELLI";"Piemonte";"";"2014";"2014-11-09T17:29:53Z";"1704175218";"8.42277269999999";"45.3258577";
"Vercelli";"VERCELLI";"Piemonte";"";"2015";"2015-10-19T13:04:17Z";"3134830523";"8.4162993";"45.3288978";
"Novara";"NOVARA";"Piemonte";"Tabaccheria Bertolani";"2014";"2014-03-16T18:52:37Z";"2721762879";"8.6116159";"45.4437903999999";
"Bene Vagienna";"CUNEO";"Piemonte";"Tabaccheria Riv. 2";"2015";"2015-07-02T06:51:35Z";"3630603015";"7.8337977";"44.5455229";
"Borgo San Dalmazzo";"CUNEO";"Piemonte";"";"2011";"2011-11-23T20:34:06Z";"1514524780";"7.4883867";"44.3298429999999";
"Busca";"CUNEO";"Piemonte";"";"2015";"2015-09-28T14:37:41Z";"3762589738";"7.5046972";"44.4806957999999";
"Cuneo";"CUNEO";"Piemonte";"Le Briquet";"2014";"2014-01-03T18:53:14Z";"2608357745";"7.5502555";"44.3921679999999";
"Dogliani";"CUNEO";"Piemonte";"";"2014";"2014-05-15T09:35:59Z";"2859715508";"7.9410602";"44.5325545999999";
"Paesana";"CUNEO";"Piemonte";"";"2015";"2015-12-31T12:13:53Z";"3920451897";"7.2771954";"44.6836143";
"Roccaforte Mondovi'";"CUNEO";"Piemonte";"";"2010";"2010-11-23T20:44:47Z";"1001320506";"7.7079092";"44.302261";
"Asti";"ASTI";"Piemonte";"";"2011";"2011-11-23T23:40:25Z";"1468282935";"8.21201349999999";"44.8984378999999";
"Asti";"ASTI";"Piemonte";"";"2013";"2013-07-10T10:24:17Z";"2379957479";"8.1992019";"44.8990903999999";
"Asti";"ASTI";"Piemonte";"";"2013";"2013-07-17T09:44:00Z";"2387242212";"8.2131911";"44.9057328";
"Buttigliera d'Asti";"ASTI";"Piemonte";"";"2013";"2013-07-31T14:41:47Z";"2402549186";"7.9502389";"45.0216337999999";
"Aosta";"AOSTA";"Valle d'Aosta";"";"2015";"2015-11-06T08:57:47Z";"3820368651";"7.295711";"45.7350891999999";
"Bard";"AOSTA";"Valle d'Aosta";"";"2013";"2013-07-08T12:36:40Z";"2377916692";"7.7447255";"45.611972";
"Fontainemore";"AOSTA";"Valle d'Aosta";"";"2015";"2015-02-02T10:11:15Z";"3326662888";"7.8597936";"45.6485047999999";
"Pontey";"AOSTA";"Valle d'Aosta";"";"2014";"2014-11-12T11:27:03Z";"3182557322";"7.6054017";"45.7393848999999";
"Valsavarenche";"AOSTA";"Valle d'Aosta";"Mazzali Frederic";"2013";"2013-10-25T17:38:01Z";"1424104329";"7.2096338";"45.5910056";
"Bordighera";"IMPERIA";"Liguria";"";"2015";"2015-01-08T14:29:53Z";"3276843455";"7.6597227";"43.7946062999999";
"Camporosso";"IMPERIA";"Liguria";"";"2015";"2015-03-24T18:26:56Z";"3416342327";"7.628828";"43.8140069999999";
"Cervo";"IMPERIA";"Liguria";"Tabaccheria Ricevitoria Marcarino Luigi";"2015";"2015-09-01T22:02:34Z";"3294278281";"8.1119489";"43.9242849999999";
"Imperia";"IMPERIA";"Liguria";"Edicola Tabaccheria";"2015";"2015-09-26T12:24:54Z";"3760150885";"8.0061642";"43.8701113999999";
"Ventimiglia";"IMPERIA";"Liguria";"Tabacchino";"2015";"2015-05-25T20:37:20Z";"2631826551";"7.6205449";"43.7857041999999";
"Albenga";"SAVONA";"Liguria";"";"2016";"2016-02-10T13:35:03Z";"3999134753";"8.1780692";"44.0581478";
"Albisola Superiore";"SAVONA";"Liguria";"Tabaccheria del Ponte";"2015";"2015-09-21T06:27:57Z";"3752419737";"8.5090254";"44.3294234999999";
"Albisola Superiore";"SAVONA";"Liguria";"Tabaccheria riv n.2";"2015";"2015-10-01T14:17:55Z";"3767393009";"8.5131257";"44.3307154999999";
"Finale Ligure";"SAVONA";"Liguria";"Tabaccaio";"2013";"2013-05-06T13:05:55Z";"1712120681";"8.3972204";"44.1817216";
"Spotorno";"SAVONA";"Liguria";"";"2011";"2011-10-29T21:42:23Z";"1485112227";"8.4198577";"44.2281061999999";
"Arenzano";"GENOVA";"Liguria";"";"2014";"2014-05-27T09:25:07Z";"2883098308";"8.681762";"44.3979203";
"Arenzano";"GENOVA";"Liguria";"";"2015";"2015-09-22T08:57:22Z";"3754139502";"8.6856165";"44.4038298999999";
"Arenzano";"GENOVA";"Liguria";"";"2015";"2015-09-22T08:57:22Z";"3754139503";"8.6840164";"44.4041661999999";
"Arenzano";"GENOVA";"Liguria";"";"2015";"2015-09-22T08:59:36Z";"3754140708";"8.6860569";"44.4056738";
"Camogli";"GENOVA";"Liguria";"";"2014";"2014-10-24T19:24:10Z";"3147971679";"9.15974699999999";"44.3357693";
"Camogli";"GENOVA";"Liguria";"";"2014";"2014-10-27T17:39:25Z";"3152798873";"9.1705659";"44.344216";
"Davagna";"GENOVA";"Liguria";"";"2014";"2014-10-12T12:26:59Z";"3125748769";"9.1197149";"44.4809217";
"Genova";"GENOVA";"Liguria";"";"2012";"2012-03-07T17:38:09Z";"1664641932";"8.9679629";"44.3976642";
"Genova";"GENOVA";"Liguria";"";"2012";"2012-03-20T22:47:09Z";"1684042797";"8.8942285";"44.4285992";
"Genova";"GENOVA";"Liguria";"";"2012";"2012-04-08T18:40:22Z";"1572543337";"8.9758942";"44.3952274999999";
"Genova";"GENOVA";"Liguria";"";"2012";"2012-05-03T16:38:05Z";"1739396599";"8.9315274";"44.4055165999999";
"Genova";"GENOVA";"Liguria";"";"2012";"2012-05-08T10:26:45Z";"1475151861";"8.95327389999999";"44.4147559";
"Genova";"GENOVA";"Liguria";"";"2012";"2012-05-09T15:36:10Z";"1746738258";"8.9542356";"44.4169375999999";
"Genova";"GENOVA";"Liguria";"";"2012";"2012-05-12T11:32:16Z";"534001894";"8.9426646";"44.395719";
"Genova";"GENOVA";"Liguria";"";"2012";"2012-10-18T14:10:07Z";"1000222498";"8.98026089999999";"44.4541030999999";
"Genova";"GENOVA";"Liguria";"";"2012";"2012-10-22T20:00:24Z";"1229227402";"8.9366317";"44.4011657";
"Genova";"GENOVA";"Liguria";"";"2012";"2012-11-25T00:05:26Z";"2031078127";"8.9971432";"44.4052061";
"Genova";"GENOVA";"Liguria";"";"2013";"2013-04-02T21:30:38Z";"2245424073";"8.9292286";"44.4095410999999";
"Genova";"GENOVA";"Liguria";"";"2013";"2013-06-07T21:35:19Z";"2336334590";"8.9269806";"44.4130176";
"Genova";"GENOVA";"Liguria";"";"2014";"2014-02-22T16:33:19Z";"980266590";"8.97021619999999";"44.4193520999999";
"Genova";"GENOVA";"Liguria";"";"2014";"2014-05-03T12:42:09Z";"2833569048";"8.9670837";"44.4098763";
"Genova";"GENOVA";"Liguria";"";"2014";"2014-05-03T17:08:36Z";"2834012720";"8.9872299";"44.4439542";
"Genova";"GENOVA";"Liguria";"";"2014";"2014-05-03T17:51:22Z";"2834100284";"8.9613638";"44.4071568";
"Genova";"GENOVA";"Liguria";"";"2014";"2014-10-06T16:00:13Z";"3115016811";"8.8723797";"44.4174463";
"Genova";"GENOVA";"Liguria";"";"2014";"2014-10-06T16:00:14Z";"3115016812";"8.8692628";"44.4172182";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-01-20T08:15:41Z";"3299963846";"9.0184008";"44.4330205999999";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-04-26T19:57:20Z";"3479699147";"8.9010154";"44.4084205999999";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-05-14T13:07:38Z";"3517270917";"8.8563981";"44.4263308";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-07-25T22:07:21Z";"3666481578";"8.9484859";"44.4222881";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-09-24T09:35:43Z";"3757004046";"8.9354517";"44.4044262999999";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-10-21T19:42:46Z";"3797332605";"8.9557777";"44.4068258";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-11-08T18:40:32Z";"3824982918";"8.9827546";"44.3949957";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-11-19T11:37:50Z";"3844386156";"8.9050519";"44.4951312";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-12-02T22:33:20Z";"3873923240";"8.93552629999999";"44.4057553999999";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-12-27T19:16:07Z";"3913237072";"8.9010275";"44.4832479";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-12-27T19:16:39Z";"1898145857";"8.9002557";"44.4864006";
"Genova";"GENOVA";"Liguria";"";"2016";"2016-02-06T22:22:05Z";"3992717011";"8.96796619999999";"44.4471327999999";
"Genova";"GENOVA";"Liguria";"Gaggero & Savioli";"2014";"2014-10-06T16:00:13Z";"3115016792";"8.8712079";"44.4157026999999";
"Genova";"GENOVA";"Liguria";"La boutique del tabacco";"2011";"2011-11-24T20:08:05Z";"1515857935";"8.96223069999999";"44.4333998999999";
"Genova";"GENOVA";"Liguria";"Tabaccheria";"2013";"2013-11-08T03:29:53Z";"1706717680";"8.9445931";"44.3973127";
"Genova";"GENOVA";"Liguria";"Tabacchi";"2012";"2012-01-20T11:22:58Z";"1596068624";"8.9672899";"44.404743";
"Genova";"GENOVA";"Liguria";"Tabacchi";"2012";"2012-11-23T19:27:59Z";"2028670163";"8.9283081";"44.4057669";
"Genova";"GENOVA";"Liguria";"Tabacchi & Co.";"2013";"2013-06-01T10:13:00Z";"1586835502";"8.9706917";"44.4057059";
"Genova";"GENOVA";"Liguria";"Tabacchi Ermanno";"2014";"2014-10-06T16:00:12Z";"3115016768";"8.8666812";"44.4152962";
"Genova";"GENOVA";"Liguria";"Tabacchi nel porto antico";"2013";"2013-09-20T20:07:12Z";"2465863711";"8.923073";"44.4087256999999";
"Genova";"GENOVA";"Liguria";"Tabacchi Segnali di fumo";"2012";"2012-09-21T20:01:19Z";"1925834106";"8.9627405";"44.4348985";
"Recco";"GENOVA";"Liguria";"Tabaccheria Ardiri";"2014";"2014-10-24T07:47:39Z";"3146995589";"9.1478981";"44.368046";
"Ronco Scrivia";"GENOVA";"Liguria";"";"2015";"2015-04-20T22:04:36Z";"3468419998";"8.9539037";"44.6113403";
"Sant'Olcese";"GENOVA";"Liguria";"";"2015";"2015-11-28T13:20:44Z";"3864981622";"8.9686958";"44.4836959";
"Sant'Olcese";"GENOVA";"Liguria";"Tabaccheria Marini";"2015";"2015-12-19T23:56:13Z";"3900714609";"8.924588";"44.4774413";
"Albizzate";"VARESE";"Lombardia";"";"2015";"2015-09-09T14:25:09Z";"2178363082";"8.80579569999999";"45.7250429999999";
"Busto Arsizio";"VARESE";"Lombardia";"";"2015";"2015-02-20T13:17:35Z";"3361667312";"8.85272179999999";"45.611797";
"Busto Arsizio";"VARESE";"Lombardia";"";"2015";"2015-09-08T22:50:24Z";"3735248824";"8.840113";"45.6208534";
"Busto Arsizio";"VARESE";"Lombardia";"";"2015";"2015-11-22T14:59:47Z";"3851752569";"8.8544774";"45.6123443999999";
"Busto Arsizio";"VARESE";"Lombardia";"Bar Savoia";"2015";"2015-11-22T17:49:41Z";"3852060128";"8.84913489999999";"45.6116287999999";
"Caronno Varesino";"VARESE";"Lombardia";"";"2015";"2015-10-22T09:42:08Z";"3797917239";"8.8227311";"45.7375029";
"Casale Litta";"VARESE";"Lombardia";"";"2015";"2015-03-18T07:58:40Z";"3404970916";"8.73974469999999";"45.7675851999999";
"Cassano Magnago";"VARESE";"Lombardia";"";"2014";"2014-10-12T12:05:19Z";"3125725149";"8.8282658";"45.6741293999999";
"Castronno";"VARESE";"Lombardia";"";"2011";"2011-09-24T15:43:21Z";"1444686971";"8.8128762";"45.7456798999999";
"Cazzago Brabbia";"VARESE";"Lombardia";"";"2015";"2015-05-15T10:00:16Z";"3519055183";"8.7334034";"45.7979129";
"Daverio";"VARESE";"Lombardia";"";"2015";"2015-09-15T07:21:33Z";"3743773526";"8.7677557";"45.7664959999999";
"Gallarate";"VARESE";"Lombardia";"";"2015";"2015-02-27T07:07:46Z";"3374366954";"8.81838819999999";"45.6446657999999";
"Gallarate";"VARESE";"Lombardia";"Tabaccheria Ferrari";"2015";"2015-09-11T19:56:12Z";"3739540440";"8.7970939";"45.6585911";
"Gavirate";"VARESE";"Lombardia";"";"2012";"2012-06-06T20:57:20Z";"860572304";"8.7150602";"45.8426168";
"Jerago con Orago";"VARESE";"Lombardia";"Smoke One";"2014";"2014-01-22T10:05:04Z";"2632140857";"8.7926232";"45.7072183";
"Mornago";"VARESE";"Lombardia";"";"2011";"2011-11-18T15:05:16Z";"1507411078";"8.7322737";"45.7301446";
"Mornago";"VARESE";"Lombardia";"";"2016";"2016-01-12T14:48:54Z";"3941764132";"8.7519097";"45.7477056";
"Sesto Calende";"VARESE";"Lombardia";"";"2015";"2015-02-23T06:58:13Z";"3367490600";"8.636685";"45.7308772";
"Sesto Calende";"VARESE";"Lombardia";"";"2015";"2015-03-04T14:25:06Z";"3382890211";"8.6491656";"45.7241515999999";
"Sesto Calende";"VARESE";"Lombardia";"";"2015";"2015-06-29T14:18:16Z";"3625319885";"8.6336735";"45.7238151";
"Sesto Calende";"VARESE";"Lombardia";"";"2015";"2015-09-18T15:03:23Z";"3749358379";"8.6358694";"45.7256505";
"Somma Lombardo";"VARESE";"Lombardia";"";"2014";"2014-07-11T09:57:48Z";"2958347171";"8.7081862";"45.6833326";
"Somma Lombardo";"VARESE";"Lombardia";"";"2015";"2015-11-07T12:33:19Z";"2958347177";"8.7074947";"45.6835022";
"Sumirago";"VARESE";"Lombardia";"";"2015";"2015-09-05T23:14:37Z";"3731117218";"8.7701436";"45.7231578";
"Varese";"VARESE";"Lombardia";"";"2013";"2013-03-01T08:14:10Z";"2179507234";"8.8295052";"45.8185454999999";
"Varese";"VARESE";"Lombardia";"";"2013";"2013-05-09T20:40:56Z";"2297556084";"8.82890549999999";"45.8143195999999";
"Carugo";"COMO";"Lombardia";"";"2015";"2015-12-05T13:03:12Z";"3878369698";"9.1990846";"45.7057146";
"Carugo";"COMO";"Lombardia";"Ripamonti";"2015";"2015-12-05T11:14:13Z";"3878074997";"9.1949229";"45.7098429999999";
"Como";"COMO";"Lombardia";"";"2014";"2014-06-19T07:56:25Z";"2923058201";"9.049788";"45.8255908";
"Valbrona";"COMO";"Lombardia";"Tabaccheria";"2014";"2014-05-18T12:49:14Z";"2866255166";"9.2986889";"45.8785063999999";
"Valfurva";"SONDRIO";"Lombardia";"";"2012";"2012-05-17T14:44:52Z";"1756202528";"10.494752";"46.4119609999999";
"Cusano Milanino";"MILANO";"Lombardia";"La bottega del fumatore";"2015";"2015-04-22T17:24:03Z";"348094439";"9.1949557";"45.5501149999999";
"Cusano Milanino";"MILANO";"Lombardia";"Tabacchi";"2015";"2015-02-28T15:57:47Z";"3376574493";"9.1859464";"45.5552027";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-03-30T15:23:10Z";"1697898069";"9.17611499999999";"45.4662361999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-04-22T15:15:41Z";"1726657344";"9.18772139999999";"45.4731102";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-08-07T14:37:20Z";"1855655676";"9.19515509999999";"45.4733904";
